id,family
6950,5152
6951,4160
6952,653
6954,183
6955,117
6957,6006
6958,221
6959,1465
6960,4171
6961,4604
6962,5762
6964,5371
6966,6359
6967,266
6968,996
6969,592
6971,483
6974,1933
6976,3071
6977,2309
6978,4223
6979,5632
6980,916
6981,3992
6982,6342
6983,950
6987,4296
6988,566
6989,2095
6990,3837
6991,6239
6992,4182
6993,3642
6995,1587
6996,2489
6997,4306
6998,5004
6999,5004
7000,5751
7003,5207
7004,2075
7006,919
7008,3181
7010,3181
7011,4465
7013,1032
7014,4343
7015,969
7016,2095
7017,3355
7019,6179
7023,4952
7024,2014
7025,6100
7026,4952
7027,5152
7028,2327
7029,2277
7031,4509
7032,1719
7033,2288
7034,3929
7036,4248
7037,1975
7038,2404
7039,3707
7042,3663
7043,5008
7044,6364
7045,283
7046,5783
7048,4942
7050,4831
7051,621
7052,5004
7054,5366
7055,34
7057,5004
7059,5741
7061,3398
7063,2095
7065,1378
7066,4555
7067,748
7068,4312
7069,5167
7070,3040
7073,2286
7074,832
7075,6193
7077,1791
7079,3542
7081,635
7082,5734
7083,4897
7085,2177
7086,1187
7088,2274
7089,5128
7090,375
7091,563
7092,4289
7093,3967
7094,2286
7097,3428
7100,5469
7101,1210
7102,2408
7103,2573
7104,1502
7107,1556
7108,2089
7109,2663
7110,5450
7111,3852
7112,2076
7113,5448
7116,2545
7121,2950
7122,4246
7124,5172
7126,1465
7127,2287
7128,6146
7130,2772
7131,5702
7132,4879
7136,6111
7137,455
7139,5632
7140,358
7141,5701
7142,5126
7145,3406
7146,640
7147,5455
7151,567
7152,4553
7153,4891
7154,1925
7155,2385
7156,3599
7157,5230
7160,5873
7163,4307
7164,4175
7165,879
7166,4107
7168,1075
7171,1128
7172,3510
7173,5524
7175,3375
7176,2790
7177,2013
7178,5049
7181,5609
7183,4607
7184,2159
7185,1280
7187,2674
7188,2544
7190,2996
7191,5488
7192,5217
7193,3290
7195,4319
7196,2522
7198,1210
7199,1001
7201,5863
7202,1390
7203,720
7206,1605
7207,3973
7208,1175
7209,2755
7210,1474
7213,3776
7214,804
7215,2078
7217,3114
7220,5860
7221,4161
7222,921
7223,4572
7225,4503
7226,4157
7228,3619
7229,4275
7230,3744
7231,4631
7232,767
7233,3813
7234,1621
7235,5837
7236,6239
7239,2300
7241,3992
7242,5171
7243,2848
7247,5940
7248,5189
7250,2873
7251,4628
7253,643
7254,3063
7257,6141
7259,2277
7260,5751
7261,2769
7262,4144
7263,4952
7264,2219
7265,3293
7266,6339
7267,88
7269,2277
7271,3196
7272,3429
7273,4718
7276,2846
7277,1615
7278,1906
7280,3109
7282,4274
7284,5342
7285,1465
7286,1695
7287,3493
7289,5469
7290,4145
7291,2124
7292,3397
7293,3116
7294,5305
7295,1180
7296,4202
7297,5451
7298,901
7299,5573
7300,735
7302,4952
7303,3992
7304,4730
7305,3744
7306,4563
7307,4288
7308,4852
7309,4321
7310,3803
7312,143
7313,5149
7314,6277
7315,3221
7316,2487
7318,3465
7319,2280
7323,5020
7325,2388
7326,4883
7328,2801
7330,1153
7333,1488
7336,3465
7337,4282
7338,2091
7339,4767
7340,3160
7341,607
7344,1135
7347,5558
7353,2670
7354,2450
7356,5308
7357,3428
7358,3041
7359,3752
7363,4499
7364,3313
7366,2973
7368,6288
7370,737
7373,5182
7376,2394
7377,2132
7378,1262
7379,4464
7380,816
7381,4145
7382,4948
7383,3645
7384,4821
7385,6332
7386,4809
7387,3255
7388,199
7390,2662
7392,5086
7393,4242
7394,2082
7395,844
7396,1931
7397,3992
7399,4953
7401,1261
7402,965
7403,5174
7404,1571
7405,2798
7406,5497
7407,3361
7408,2739
7409,991
7410,370
7412,5004
7413,707
7414,2554
7418,1407
7419,1859
7422,2277
7424,1364
7425,3631
7426,2936
7427,5349
7428,4731
7429,5491
7430,4952
7431,3680
7432,5282
7433,5732
7434,6281
7435,1948
7437,4014
7438,1475
7440,4709
7441,147
7442,1449
7443,2216
7447,6346
7448,339
7449,5561
7450,4494
7451,586
7452,3956
7455,2846
7457,2735
7458,6209
7461,5004
7463,93
7465,2341
7467,234
7469,1994
7470,689
7471,6278
7474,770
7475,4701
7476,1276
7477,1158
7478,3957
7479,2997
7481,6061
7482,2357
7483,4646
7484,4040
7485,2487
7487,1829
7491,5188
7492,2276
7493,3110
7494,2980
7495,3870
7496,4142
7497,2860
7499,469
7500,2517
7502,5900
7504,5633
7505,5147
7506,2908
7507,4293
7508,3089
7509,2252
7510,974
7512,4805
7513,2719
7514,5892
7515,2180
7516,4895
7519,1210
7520,5895
7521,1271
7522,703
7523,1407
7524,90
7527,4593
7529,2083
7530,3665
7531,3149
7532,1970
7534,2470
7535,3281
7536,5829
7537,1405
7539,5057
7540,4718
7541,5364
7542,4360
7543,703
7545,6076
7547,4826
7549,4415
7550,1590
7551,5004
7552,4574
7553,5935
7555,5892
7556,1529
7558,5153
7560,3234
7561,2441
7562,2675
7563,5004
7564,222
7565,602
7566,1683
7568,5004
7569,4555
7570,2671
7571,3600
7572,2168
7573,508
7575,936
7576,5415
7578,4829
7579,2752
7584,10
7586,4305
7587,4908
7588,230
7589,5704
7590,2467
7592,3455
7594,2329
7595,2095
7596,6342
7597,3733
7599,3466
7600,4335
7601,189
7602,6230
7604,5625
7605,4409
7606,2208
7607,547
7608,3365
7609,2987
7611,5796
7612,1154
7615,3273
7617,1796
7618,3007
7619,2142
7620,4646
7621,1767
7624,3273
7625,3164
7626,3337
7627,6384
7628,415
7629,3916
7632,2394
7633,4157
7634,3984
7635,6053
7637,3103
7638,3816
7640,5898
7641,2290
7642,3737
7644,5446
7646,3382
7647,3015
7649,4473
7650,4892
7652,5391
7654,4223
7655,4028
7658,2362
7659,3992
7661,5892
7662,1105
7663,5651
7664,3879
7665,1155
7666,210
7667,3561
7668,5084
7669,3395
7670,2356
7671,1015
7672,1874
7673,96
7675,6359
7676,5004
7677,1649
7679,535
7680,4597
7681,3617
7683,3431
7684,726
7685,2731
7686,2095
7688,54
7690,545
7691,5910
7692,1176
7693,5342
7694,513
7695,5719
7696,5175
7697,3203
7699,1761
7700,2891
7702,4697
7706,1910
7707,1822
7708,5151
7709,2987
7710,1210
7712,5112
7713,5756
7718,1154
7719,4936
7721,5319
7722,5469
7723,959
7725,955
7727,5522
7729,2976
7730,1446
7733,624
7734,4933
7735,2367
7738,2102
7739,1398
7740,1954
7742,484
7744,2723
7745,1019
7746,6282
7747,5539
7748,4161
7751,1102
7752,5400
7753,3158
7754,1682
7755,2779
7756,5287
7757,999
7758,4513
7759,6066
7761,5762
7762,5009
7763,1444
7764,111
7767,5047
7768,6038
7769,2877
7771,2277
7772,3992
7775,3744
7776,5873
7781,5615
7782,1912
7783,6239
7788,1472
7789,3968
7791,3725
7792,4464
7794,2544
7798,6239
7800,5004
7801,3836
7802,4281
7803,3151
7804,3992
7805,2021
7807,4010
7808,5730
7810,4579
7811,5366
7812,591
7813,1261
7815,4574
7816,5181
7817,68
7818,3425
7820,1529
7821,4105
7822,2434
7823,2622
7825,3742
7826,792
7827,4952
7828,2793
7830,2348
7831,2305
7832,2712
7834,1160
7836,2003
7837,2498
7840,4910
7841,7
7845,940
7846,4452
7847,3232
7852,3952
7853,1437
7854,3492
7856,1941
7858,1508
7859,5311
7861,3966
7863,4646
7864,4831
7865,4078
7867,2932
7869,74
7870,2277
7871,1243
7872,981
7873,4942
7874,2989
7875,2443
7876,249
7877,6251
7879,2382
7880,4503
7881,2838
7882,1916
7886,5047
7888,892
7889,1863
7890,3596
7892,2111
7893,5516
7894,4738
7895,5136
7896,3653
7897,4751
7900,8
7901,3992
7902,1291
7903,4157
7904,3744
7905,585
7907,5547
7909,2544
7911,4883
7913,2629
7914,756
7916,1359
7919,3969
7920,5201
7922,3776
7923,4979
7924,1505
7925,599
7927,3234
7928,6054
7929,212
7930,6322
7931,4126
7932,598
7933,2095
7936,1372
7937,5216
7938,381
7941,1294
7943,6351
7944,3601
7946,1820
7947,5589
7948,62
7950,260
7952,5609
7953,4223
7956,5287
7957,2778
7958,2222
7960,4636
7961,1112
7962,2277
7964,5307
7966,4912
7967,748
7968,80
7969,2277
7971,3792
7973,5295
7976,1210
7977,5661
7978,1126
7980,3101
7982,513
7983,5961
7984,365
7985,6116
7986,2279
7987,951
7988,2935
7990,2354
7991,5320
7992,1865
7993,4622
7994,1182
7995,632
7996,4822
7997,2730
7998,3890
7999,1298
8001,4555
8003,1847
8004,2955
8005,5004
8006,5927
8008,5359
8010,5860
8011,4334
8012,3776
8014,4183
8015,726
8017,3077
8020,5825
8021,273
8022,2418
8023,2873
8024,4891
8025,2361
8027,268
8028,2258
8030,1924
8032,5505
8034,4214
8038,4410
8039,2499
8040,1645
8042,3271
8043,1664
8045,3036
8046,5930
8048,4306
8049,2396
8050,2932
8051,5726
8052,2277
8053,5990
8055,5955
8056,5873
8057,1178
8058,2839
8060,883
8061,4246
8062,5705
8063,5923
8064,3051
8065,325
8066,2270
8068,1466
8072,5344
8073,6028
8074,1491
8075,3945
8076,18
8077,4901
8079,3979
8080,4986
8082,571
8083,456
8084,1016
8087,1828
8088,817
8089,2667
8090,1686
8091,5460
8093,2913
8094,2603
8096,1050
8097,3815
8098,2151
8099,2580
8100,6342
8101,2578
8104,3375
8107,2277
8108,4901
8109,840
8110,2294
8112,4164
8113,5883
8114,5948
8115,4741
8118,6017
8119,2432
8120,1727
8121,6121
8122,369
8123,1877
8124,5199
8126,1669
8128,472
8129,3992
8130,2211
8131,1323
8132,5008
8133,412
8134,1082
8137,1082
8138,2302
8139,179
8140,5285
8141,735
8142,5693
8143,5892
8144,6136
8145,881
8147,5259
8148,1931
8149,2753
8150,4003
8152,1411
8153,1403
8155,488
8156,6320
8158,2279
8160,2310
8161,4778
8164,5909
8165,1589
8166,828
8167,4765
8169,6255
8170,5741
8171,4697
8172,838
8173,294
8174,414
8177,1460
8178,908
8179,747
8180,310
8181,5126
8182,5311
8183,5839
8184,2894
8185,460
8186,2749
8190,2229
8192,3369
8193,4752
8194,4513
8198,3198
8199,5562
8200,2559
8201,4555
8203,6116
8204,2162
8205,3230
8207,4436
8209,4676
8211,3691
8212,3713
8213,5058
8215,3052
8220,4925
8221,5120
8222,2277
8223,4698
8224,4246
8225,6165
8226,2921
8227,2277
8228,1037
8229,2834
8230,4183
8231,2277
8232,4936
8234,2548
8235,2161
8236,5806
8238,6230
8239,643
8241,848
8242,2871
8243,3967
8244,5015
8245,6084
8246,3427
8247,3594
8248,2760
8249,1407
8250,892
8251,917
8252,4994
8253,4033
8254,4831
8255,5459
8256,3519
8259,1862
8260,5786
8263,5913
8265,86
8266,99
8267,6320
8269,5504
8271,2095
8272,3758
8273,5593
8274,5084
8275,4957
8276,2933
8278,6306
8279,3016
8280,5870
8282,735
8283,6151
8286,4406
8287,5297
8288,5047
8290,2318
8291,481
8292,3196
8294,179
8296,5307
8298,3405
8299,2277
8301,5506
8303,4891
8304,5259
8305,4401
8306,2572
8307,4993
8308,4918
8309,3404
8310,2277
8311,4711
8312,6386
8313,6049
8314,2454
8316,5818
8318,359
8319,4723
8320,117
8321,3393
8322,5312
8323,2466
8324,6330
8325,2093
8326,2097
8327,6171
8328,270
8329,1564
8330,2693
8331,4360
8333,73
8334,1646
8335,2946
8336,3196
8338,3777
8339,4696
8340,322
8343,3375
8344,3692
8345,5366
8346,2892
8347,2277
8348,4237
8349,4970
8351,1587
8352,2014
8354,3744
8355,2737
8357,2873
8358,5696
8359,6002
8361,2147
8362,5098
8363,6354
8364,3038
8365,1541
8366,1175
8368,1502
8369,2614
8370,3004
8371,2021
8372,5461
8373,5837
8375,5475
8376,5004
8377,643
8378,4638
8379,2021
8380,2466
8381,5591
8382,4153
8383,5370
8384,3786
8385,2165
8386,735
8387,4877
8388,2836
8390,777
8391,4520
8392,1413
8393,4300
8394,5892
8396,4291
8398,1213
8399,515
8400,5052
8402,4544
8404,975
8406,3666
8407,1240
8408,503
8410,2277
8411,2873
8414,4966
8417,3846
8418,1667
8419,95
8420,3672
8421,1210
8423,86
8424,5037
8425,1643
8426,4195
8428,2878
8430,1549
8431,4207
8432,5586
8434,638
8435,4422
8436,5084
8437,829
8438,4464
8439,4609
8440,5376
8442,3910
8443,3826
8444,1098
8445,1075
8446,5850
8447,115
8448,3503
8450,3691
8451,1250
8455,279
8456,129
8459,6303
8462,5216
8463,4069
8464,3686
8465,4323
8466,1271
8467,4264
8468,2325
8469,684
8472,870
8473,817
8474,4503
8475,2480
8476,4784
8477,3259
8478,3945
8479,1210
8480,3268
8481,3898
8485,6316
8486,952
8489,1210
8494,4410
8495,3635
8497,4342
8500,5632
8501,132
8502,5324
8505,3744
8506,2810
8507,4952
8508,1210
8510,2177
8511,3562
8512,4437
8513,198
8514,3907
8516,6224
8517,6377
8518,2100
8520,2264
8521,5456
8523,5593
8524,14
8527,3191
8528,2021
8530,3274
8531,2578
8532,691
8533,5470
8534,596
8535,5994
8536,1909
8538,1066
8541,4583
8544,3465
8546,3588
8548,3222
8549,1015
8550,2277
8552,1210
8553,3496
8556,2345
8557,6371
8559,3442
8560,415
8562,5771
8564,1210
8565,4654
8567,5004
8571,695
8572,6143
8576,4347
8578,1601
8581,5207
8582,5173
8583,3039
8584,4269
8585,2922
8586,5611
8588,2241
8589,3915
8590,4907
8592,2021
8593,3977
8594,6335
8595,2063
8596,1083
8597,4537
8598,4288
8599,627
8600,5259
8601,4847
8602,4804
8603,1878
8604,5892
8605,4073
8606,1688
8607,3164
8608,37
8609,4948
8610,6185
8611,5956
8612,5904
8613,6002
8614,1731
8615,4291
8616,867
8617,2010
8618,4291
8619,4671
8620,1759
8621,1443
8622,4591
8623,774
8624,4620
8626,3465
8627,1935
8628,2095
8629,6230
8630,4276
8631,4831
8632,3678
8633,917
8634,4666
8635,1177
8636,5736
8637,5303
8638,4850
8639,2987
8640,2556
8641,1115
8642,2021
8644,5264
8645,73
8647,4765
8649,4259
8652,1931
8653,5259
8655,3083
8656,3024
8657,2468
8658,4875
8659,5984
8660,3152
8661,765
8663,1588
8664,2277
8665,748
8666,3751
8668,4257
8670,2856
8671,1941
8676,2110
8677,6111
8678,1683
8679,2237
8680,913
8682,160
8684,1150
8685,4952
8686,3514
8687,4655
8689,4954
8691,6240
8695,1818
8696,1201
8697,4745
8698,3776
8699,928
8700,364
8702,1116
8704,920
8707,666
8709,4654
8711,834
8712,5771
8713,6148
8716,4169
8718,6046
8719,6072
8720,3620
8721,234
8722,387
8724,4490
8725,5407
8726,4973
8727,2996
8728,3750
8730,4479
8731,416
8732,1252
8733,2378
8734,398
8735,5875
8736,4223
8738,5285
8740,2935
8742,2297
8743,212
8744,4973
8745,4049
8746,2210
8747,1122
8748,1632
8750,3691
8751,1056
8752,5967
8753,4618
8754,5573
8755,4485
8756,3540
8757,5928
8758,2725
8760,2732
8762,2871
8763,2014
8764,4578
8765,5469
8766,3744
8767,1789
8768,2497
8769,3197
8770,3724
8771,1687
8772,2166
8773,2358
8774,667
8780,2302
8782,1865
8783,5943
8784,4952
8785,349
8786,3375
8787,3208
8789,3992
8790,2021
8791,262
8794,2021
8795,5008
8796,4088
8798,879
8799,1803
8800,4012
8801,1170
8802,75
8803,1337
8804,1210
8806,2602
8807,2183
8808,239
8810,1210
8811,2308
8812,3819
8813,1271
8814,6040
8815,4546
8817,1830
8818,212
8820,2739
8821,5259
8822,2979
8823,561
8825,6150
8826,1216
8827,253
8828,3763
8830,5004
8831,1053
8832,5765
8834,229
8835,1211
8837,2170
8839,2184
8841,518
8843,2277
8844,1860
8845,474
8846,2987
8847,26
8851,1030
8854,3375
8855,3951
8856,1385
8857,2873
8860,4948
8861,1451
8862,4156
8863,6239
8864,4307
8865,4952
8866,5783
8867,1946
8868,1863
8869,6004
8870,5948
8873,5197
8876,1116
8878,3691
8881,1150
8882,1945
8884,2754
8886,3710
8887,6087
8888,51
8889,643
8890,1555
8891,5297
8892,2385
8894,2095
8896,1756
8897,4575
8898,6383
8899,5380
8900,2849
8901,5325
8902,172
8903,3763
8905,5670
8906,2592
8907,1947
8908,2159
8909,1743
8910,2277
8912,65
8913,6152
8914,983
8915,5405
8917,4952
8918,4672
8919,2126
8920,5713
8921,6239
8922,132
8924,3955
8925,6111
8926,3488
8927,3644
8928,2588
8929,4646
8930,4257
8932,212
8934,3657
8935,6300
8937,2980
8938,4904
8940,4819
8941,6115
8942,234
8943,853
8945,5521
8946,5446
8947,4157
8948,4952
8949,3759
8955,2953
8957,4738
8958,1826
8959,398
8960,1034
8962,2768
8963,4695
8964,3878
8966,2817
8967,319
8972,2186
8973,5606
8975,54
8976,1118
8977,3412
8978,72
8981,2301
8982,2277
8983,4848
8984,813
8986,2376
8987,5259
8988,5008
8989,2366
8991,5614
8994,1873
8995,1358
8997,4596
8998,1902
8999,726
9000,889
9001,3992
9002,719
9003,4185
9004,3585
9005,5302
9007,4259
9009,2608
9010,5271
9013,1620
9014,1043
9015,1413
9016,4525
9017,179
9018,3854
9019,579
9020,3618
9021,6384
9022,1210
9023,5745
9024,3200
9026,800
9027,93
9028,6230
9029,4168
9030,2652
9031,1627
9034,1274
9035,2056
9036,4769
9037,6126
9045,185
9046,5751
9047,1105
9048,919
9049,1654
9050,3738
9051,2092
9052,2944
9053,5343
9054,4219
9056,6242
9059,4997
9061,5832
9063,4698
9064,1724
9065,4838
9067,2466
9068,2014
9069,5762
9070,2903
9071,2073
9072,2890
9073,937
9074,2231
9075,6355
9076,1276
9077,5873
9078,63
9079,4727
9080,6207
9081,6209
9083,3670
9085,351
9086,206
9088,6318
9089,2487
9090,2754
9091,5474
9092,5892
9093,971
9094,5509
9095,6088
9097,1407
9098,7
9099,1953
9102,4883
9103,6341
9104,990
9106,2873
9107,4142
9109,2371
9110,5219
9111,1521
9112,3672
9113,3156
9114,4892
9115,259
9116,1059
9117,5542
9118,1311
9119,4646
9120,4894
9121,3903
9122,5262
9123,5960
9124,1409
9126,1383
9127,5633
9129,4527
9130,1210
9131,2248
9132,3966
9134,6209
9135,1130
9136,5483
9137,6355
9138,77
9139,1281
9142,590
9143,5869
9144,1376
9145,1271
9146,5565
9149,1761
9151,3197
9152,5931
9154,4154
9156,6191
9158,5004
9160,3324
9161,541
9163,2770
9164,4831
9165,4799
9166,714
9168,5622
9169,4188
9171,6348
9172,2427
9177,5584
9179,735
9180,5366
9181,3199
9182,362
9183,5985
9184,3752
9185,4567
9186,408
9187,4621
9189,1636
9190,2562
9191,1739
9192,3617
9193,2832
9195,3546
9196,4713
9197,5646
9199,3272
9200,2119
9201,802
9202,4893
9203,1936
9204,2021
9205,2898
9207,2095
9211,556
9212,1163
9214,1562
9215,704
9218,4291
9219,1587
9221,5948
9222,4731
9223,4738
9225,2038
9227,290
9230,2871
9231,2277
9232,2021
9235,2653
9236,1668
9237,1921
9238,4115
9240,2166
9241,48
9242,4942
9243,1931
9244,5549
9245,2992
9246,4893
9247,5446
9248,4534
9249,1637
9250,4375
9251,1673
9252,2163
9253,2375
9254,853
9255,1408
9258,2075
9259,890
9260,3754
9261,1809
9262,2056
9263,4959
9264,4563
9266,240
9268,3682
9270,4006
9272,1414
9273,1146
9275,1539
9278,3508
9279,3571
9280,4544
9283,3197
9284,3885
9285,4574
9287,5199
9288,687
9289,5964
9290,5161
9291,347
9292,3393
9293,2463
9294,3021
9295,2245
9296,1537
9297,2031
9300,4892
9301,1894
9302,5202
9306,4063
9307,3992
9311,3432
9312,4936
9313,5605
9314,3200
9316,2375
9319,4284
9322,4294
9323,4787
9324,299
9325,1655
9328,3768
9329,2021
9332,5892
9333,3259
9334,51
9336,3065
9337,2050
9338,5579
9339,3174
9341,4348
9342,5657
9346,4883
9347,5892
9348,4503
9349,3872
9350,4072
9352,4459
9355,1652
9356,493
9357,3392
9358,3799
9359,4586
9360,2558
9361,379
9362,2642
9363,6230
9365,5637
9366,4972
9367,1193
9368,3196
9369,5210
9370,1931
9371,4274
9372,5084
9373,2903
9374,1851
9375,2542
9376,380
9378,227
9379,4498
9380,1145
9381,4159
9382,5807
9384,6074
9386,5063
9387,2319
9388,1526
9389,2551
9390,3056
9391,5425
9392,2092
9393,4503
9395,6012
9396,4379
9397,4162
9398,4622
9400,4292
9401,912
9402,5697
9404,6009
9405,1503
9407,989
9408,2139
9409,1536
9412,6266
9413,5276
9414,4444
9416,2935
9417,3229
9418,2437
9420,4257
9422,680
9423,4318
9426,1719
9427,4064
9428,3700
9429,4194
9430,6227
9431,2672
9432,6288
9433,3375
9434,697
9435,2177
9436,2256
9438,5036
9439,3300
9441,267
9442,6230
9443,1583
9445,4410
9446,3623
9447,1210
9450,3049
9452,1654
9453,4056
9454,5752
9455,1854
9457,439
9458,4700
9460,3361
9462,5359
9465,4485
9466,3655
9467,68
9468,61
9471,4942
9472,4698
9473,4204
9474,2098
9475,4463
9476,1125
9477,3744
9478,3341
9480,1436
9481,5299
9482,2616
9483,3744
9485,2958
9488,2277
9490,3824
9491,3961
9492,4459
9494,5342
9495,261
9498,6101
9499,3950
9500,5282
9501,3164
9503,3713
9504,1658
9506,2588
9507,1806
9508,2166
9509,3716
9511,6383
9512,5004
9514,5758
9516,6208
9517,4026
9521,2116
9526,5236
9527,10
9529,4698
9530,5296
9531,2445
9533,3156
9534,2277
9535,1725
9536,5316
9537,1757
9538,3673
9539,2485
9541,3744
9542,5366
9543,3709
9545,3785
9546,2799
9548,2530
9549,2509
9550,2277
9551,5877
9553,3021
9554,3728
9555,5708
9556,2182
9557,3789
9558,5533
9559,788
9560,4530
9561,6090
9563,4258
9564,4371
9565,5861
9566,1329
9567,3999
9568,5795
9571,668
9572,2418
9573,3253
9574,5411
9577,5004
9578,3589
9580,5363
9582,3632
9583,4223
9584,4502
9585,3311
9586,5471
9587,2587
9588,5746
9589,5035
9590,4684
9591,1915
9593,1678
9596,1479
9598,808
9599,1317
9601,511
9603,2672
9604,1772
9607,5111
9608,6039
9610,5774
9611,5258
9613,5501
9614,3717
9616,1129
9618,3465
9619,4254
9620,1933
9621,5004
9623,5456
9624,5827
9626,2277
9627,5448
9628,1285
9629,3908
9631,666
9632,6259
9633,1245
9634,2286
9636,4828
9638,3752
9639,448
9641,3273
9642,5028
9643,2114
9645,3562
9647,726
9650,4891
9651,726
9652,445
9656,4500
9657,5273
9658,3271
9659,2021
9660,1313
9663,260
9664,3757
9665,4843
9666,4738
9667,612
9668,5117
9669,3463
9671,6111
9672,1281
9673,212
9675,2588
9676,4499
9678,4148
9679,4698
9680,618
9683,3556
9684,218
9685,5893
9686,5259
9687,2079
9693,879
9694,4895
9695,950
9697,2999
9698,3192
9699,1562
9700,3744
9701,2647
9704,5207
9706,1473
9707,5751
9708,5449
9712,3984
9713,6148
9715,4796
9716,1170
9717,1659
9718,21
9719,2090
9720,4046
9721,4145
9722,1654
9723,721
9724,663
9725,4952
9726,5878
9727,5413
9728,3285
9729,2322
9730,4738
9731,3890
9733,5702
9734,166
9735,1380
9736,2027
9737,926
9738,350
9740,4101
9742,2775
9743,1981
9745,3925
9746,4412
9747,3776
9748,874
9749,673
9751,5740
9754,13
9755,3845
9756,1210
9757,6088
9758,2487
9759,5141
9760,4942
9761,1664
9762,3493
9763,423
9765,5078
9766,294
9767,1213
9768,2586
9770,6284
9772,6178
9773,5389
9774,2859
9775,1399
9778,2344
9780,2082
9783,5633
9784,4810
9787,81
9789,2150
9790,591
9791,5394
9792,729
9793,6263
9794,408
9796,3338
9798,266
9799,643
9800,6199
9802,3576
9803,3746
9806,73
9807,3744
9808,3940
9810,5020
9811,2750
9812,377
9813,5614
9814,4697
9816,5004
9817,3827
9818,635
9819,2075
9820,1350
9822,4738
9823,213
9824,2953
9825,3228
9826,2552
9827,3760
9828,1970
9829,2608
9830,2593
9832,2069
9833,607
9834,1593
9835,1282
9836,4822
9840,5892
9843,3744
9844,3100
9847,4810
9848,46
9849,5259
9850,1889
9851,4551
9852,179
9853,973
9854,5328
9855,874
9857,5919
9858,1145
9859,3463
9860,4627
9861,6137
9863,4799
9864,5041
9865,2754
9866,3275
9867,4884
9868,5214
9869,2992
9872,2277
9873,5873
9875,1210
9876,387
9878,869
9880,3894
9881,1696
9883,3099
9884,3293
9886,5532
9887,4079
9888,2570
9891,2987
9893,260
9894,3744
9897,737
9898,2301
9899,144
9901,5632
9902,1589
9903,6344
9904,2214
9905,5925
9906,5595
9907,4832
9908,5380
9909,2873
9910,5342
9911,5531
9913,4892
9914,4850
9915,3279
9916,1225
9918,5487
9920,686
9921,5367
9922,3269
9923,335
9924,1625
9925,1778
9926,2576
9929,4262
9930,1668
9933,3191
9936,2016
9937,1515
9938,5820
9939,831
9940,1498
9941,3375
9942,1990
9943,51
9944,5102
9945,4359
9946,5469
9947,6034
9948,881
9949,3154
9950,5455
9951,4977
9952,3456
9953,3341
9954,375
9955,511
9956,1695
9957,1883
9959,1335
9961,4709
9962,5950
9963,486
9964,5366
9965,2506
9966,4635
9967,1378
9968,4433
9970,2604
9971,6239
9972,6343
9973,5382
9974,5350
9975,5004
9976,1279
9977,2544
9978,2277
9979,6054
9983,5865
9984,2277
9985,1823
9986,2500
9987,5592
9988,1726
9989,1103
9990,3706
9991,3570
9993,5366
9994,4435
9995,212
9996,1210
9997,5349
9998,3502
9999,4018
10000,4499
10001,1821
10003,2472
10006,4952
10007,2021
10009,5648
10013,1371
10014,4625
10015,4799
10016,3820
10017,2942
10018,5892
10019,3602
10020,5370
10021,4640
10022,2964
10029,1465
10030,3087
10031,6168
10032,5377
10033,1893
10035,4795
10036,2279
10037,4908
10039,5931
10043,2481
10045,2773
10047,4035
10048,3600
10050,6201
10051,449
10052,3713
10053,3224
10054,2539
10055,260
10057,3832
10058,5720
10059,4307
10060,2462
10061,1083
10062,5728
10063,5897
10064,3958
10067,3414
10068,6342
10069,1384
10071,1210
10072,3406
10074,5081
10075,242
10078,3922
10080,344
10081,6236
10082,731
10083,681
10084,879
10087,3768
10089,2411
10090,3072
10091,5612
10092,1992
10093,1290
10094,257
10096,139
10097,165
10098,1000
10099,5971
10101,3900
10102,5975
10103,2277
10107,1595
10109,6037
10112,4245
10113,1465
10114,4291
10115,6106
10116,1210
10118,2871
10119,4703
10120,2836
10121,1290
10122,2277
10123,5130
10125,2862
10127,3805
10128,6321
10132,623
10135,4001
10136,3840
10137,3624
10138,3640
10140,740
10142,5212
10143,5133
10144,4942
10145,1903
10146,4555
10147,2408
10148,5070
10150,2176
10151,2260
10152,1941
10155,5991
10156,260
10157,5829
10159,1848
10162,6229
10163,960
10164,5377
10165,852
10167,1490
10168,5787
10169,3258
10170,5314
10171,5365
10172,1572
10174,5762
10175,2123
10176,2222
10177,4291
10178,2204
10181,212
10182,4871
10183,2717
10184,1475
10185,2487
10189,1014
10190,4640
10191,3472
10193,4908
10196,3776
10197,1325
10198,789
10201,5004
10202,5614
10203,4703
10204,1370
10205,995
10206,179
10207,1663
10208,3743
10209,3257
10210,4952
10211,2006
10214,4778
10215,3295
10216,611
10218,338
10220,1210
10221,4557
10222,6189
10223,2203
10225,4410
10228,3978
10229,817
10231,6127
10234,5638
10235,3560
10238,5203
10239,2692
10240,4884
10242,6234
10243,1125
10244,5150
10245,83
10247,2971
10249,2731
10250,868
10252,6054
10254,5924
10255,736
10257,4626
10258,258
10259,4912
10260,5364
10261,5004
10262,3273
10263,809
10265,5689
10266,1662
10267,2755
10269,4952
10271,6048
10272,854
10273,3686
10274,3027
10275,1024
10276,3086
10277,4671
10279,3744
10280,3744
10281,4942
10285,5939
10286,4705
10288,462
10289,6012
10290,2935
10291,4166
10293,3562
10295,5075
10296,5873
10297,2250
10298,5911
10299,1747
10300,1861
10301,1845
10302,893
10303,4891
10304,1879
10305,3241
10307,1763
10308,2346
10313,798
10314,5495
10315,2960
10317,2095
10318,3036
10319,6216
10320,1172
10323,919
